root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Ser_clusters,DA_clusters,Glut_clusters,Unknown_clusters,Oct_clusters
720575940630609170,flow,afferent,6002,400,0.25,0.14285714285714285,0.01,0.344218593802066,0.025658113962012664,0.576974341886038,0.001999333555481506,0.028323892035988004,0.022659113628790403,0.00016661112962345885,True,True,False,False,True,,False
720575940630609170,flow,afferent,6002,400,0.25,0.04,0.01,0.344218593802066,0.025658113962012664,0.576974341886038,0.001999333555481506,0.028323892035988004,0.022659113628790403,0.00016661112962345885,True,False,False,False,True,,False
720575940617582107,flow,afferent,661,400,0.25,0.14285714285714285,0.01,0.03177004538577912,0.9455370650529501,0.0015128593040847202,0.007564296520423601,0.012102874432677761,0.0015128593040847202,0.0,True,True,False,,,,False
720575940617582107,flow,afferent,661,400,0.25,0.04,0.01,0.03177004538577912,0.9455370650529501,0.0015128593040847202,0.007564296520423601,0.012102874432677761,0.0015128593040847202,0.0,True,True,False,,,,False
720575940622867687,flow,afferent,5214,400,0.25,0.14285714285714285,0.01,0.02090525508247027,0.8943229766014577,0.04526275412351362,0.0011507479861910242,0.009397775220560031,0.02896049098580744,0.0,True,True,False,True,True,,False
720575940622867687,flow,afferent,5214,400,0.25,0.04,0.01,0.02090525508247027,0.8943229766014577,0.04526275412351362,0.0011507479861910242,0.009397775220560031,0.02896049098580744,0.0,False,True,False,False,False,,False
720575940622467113,flow,afferent,9091,400,0.25,0.14285714285714285,0.01,0.026839731602683974,0.9117808821911781,0.014409855901440985,0.011879881201187988,0.02265977340226598,0.011769882301176988,0.0006599934000659993,True,True,False,False,False,False,False
720575940622467113,flow,afferent,9091,400,0.25,0.04,0.01,0.026839731602683974,0.9117808821911781,0.014409855901440985,0.011879881201187988,0.02265977340226598,0.011769882301176988,0.0006599934000659993,False,True,False,False,False,False,False
720575940625653029,flow,afferent,959,400,0.25,0.14285714285714285,0.01,0.03128258602711158,0.6287799791449427,0.06465067778936393,0.10636079249217935,0.16684045881126172,0.0010427528675703858,0.0010427528675703858,True,True,True,,True,,True
720575940625653029,flow,afferent,959,400,0.25,0.04,0.01,0.03128258602711158,0.6287799791449427,0.06465067778936393,0.10636079249217935,0.16684045881126172,0.0010427528675703858,0.0010427528675703858,True,True,True,,True,,True
720575940644438039,flow,afferent,1780,400,0.25,0.14285714285714285,0.01,0.047752808988764044,0.0747191011235955,0.06853932584269663,0.11067415730337078,0.5606741573033708,0.1348314606741573,0.0028089887640449437,True,True,True,True,True,False,True
720575940644438039,flow,afferent,1780,400,0.25,0.04,0.01,0.047752808988764044,0.0747191011235955,0.06853932584269663,0.11067415730337078,0.5606741573033708,0.1348314606741573,0.0028089887640449437,True,True,True,True,True,False,True
720575940632644639,flow,afferent,4279,400,0.25,0.14285714285714285,0.01,0.021032951624211264,0.9097920074783828,0.014723066136947885,0.017060060761860247,0.032484225286281844,0.004907688712315962,0.0,False,True,True,False,False,,False
720575940632644639,flow,afferent,4279,400,0.25,0.04,0.01,0.021032951624211264,0.9097920074783828,0.014723066136947885,0.017060060761860247,0.032484225286281844,0.004907688712315962,0.0,False,True,False,False,False,,False
720575940638836285,flow,afferent,4074,400,0.25,0.14285714285714285,0.01,0.020618556701030927,0.8762886597938144,0.015709376534118802,0.01914580265095729,0.06136475208640157,0.0066273932253313695,0.0002454590083456063,True,True,True,False,False,,False
720575940638836285,flow,afferent,4074,400,0.25,0.04,0.01,0.020618556701030927,0.8762886597938144,0.015709376534118802,0.01914580265095729,0.06136475208640157,0.0066273932253313695,0.0002454590083456063,False,True,False,False,False,,False
720575940625479370,flow,afferent,2646,400,0.25,0.14285714285714285,0.01,0.022297808012093728,0.7842025699168557,0.03250188964474679,0.03212396069538927,0.09372637944066516,0.03476946334089191,0.0003779289493575208,True,True,True,True,True,,True
720575940625479370,flow,afferent,2646,400,0.25,0.04,0.01,0.022297808012093728,0.7842025699168557,0.03250188964474679,0.03212396069538927,0.09372637944066516,0.03476946334089191,0.0003779289493575208,False,True,True,False,False,,False
720575940635254117,flow,afferent,1913,400,0.25,0.14285714285714285,0.01,0.042341871406168324,0.6027182435964453,0.060637741766858336,0.17982226868792472,0.10193413486670151,0.01150026136957658,0.0010454783063251437,True,True,True,False,True,False,True
720575940635254117,flow,afferent,1913,400,0.25,0.04,0.01,0.042341871406168324,0.6027182435964453,0.060637741766858336,0.17982226868792472,0.10193413486670151,0.01150026136957658,0.0010454783063251437,False,True,True,False,True,False,True
720575940625101360,flow,afferent,2363,400,0.25,0.14285714285714285,0.01,0.06601777401608125,0.5590351248413035,0.048666948793906054,0.15192551840880236,0.14515446466356327,0.027084214980956412,0.0021159542953872196,True,True,True,False,True,False,True
720575940625101360,flow,afferent,2363,400,0.25,0.04,0.01,0.06601777401608125,0.5590351248413035,0.048666948793906054,0.15192551840880236,0.14515446466356327,0.027084214980956412,0.0021159542953872196,True,True,True,False,True,False,True
720575940636263543,flow,afferent,9093,400,0.25,0.14285714285714285,0.01,0.006378532937424393,0.7622346860222149,0.034752007038381175,0.0029693170570768723,0.1280105575717585,0.06565489937314417,0.0,False,True,True,True,True,,False
720575940636263543,flow,afferent,9093,400,0.25,0.04,0.01,0.006378532937424393,0.7622346860222149,0.034752007038381175,0.0029693170570768723,0.1280105575717585,0.06565489937314417,0.0,False,True,True,True,False,,False
720575940620762904,flow,afferent,736,400,0.25,0.14285714285714285,0.01,0.002717391304347826,0.751358695652174,0.12092391304347826,0.0,0.06114130434782609,0.06385869565217392,0.0,False,True,True,True,True,,
720575940620762904,flow,afferent,736,400,0.25,0.04,0.01,0.002717391304347826,0.751358695652174,0.12092391304347826,0.0,0.06114130434782609,0.06385869565217392,0.0,False,True,True,True,True,,
720575940630175276,flow,afferent,2298,400,0.25,0.14285714285714285,0.01,0.018276762402088774,0.020887728459530026,0.05308964316797215,0.07354221061792864,0.3167972149695387,0.5169712793733682,0.0004351610095735422,False,True,True,True,True,,True
720575940630175276,flow,afferent,2298,400,0.25,0.04,0.01,0.018276762402088774,0.020887728459530026,0.05308964316797215,0.07354221061792864,0.3167972149695387,0.5169712793733682,0.0004351610095735422,False,False,True,True,True,,True
720575940614138577,flow,afferent,26019,400,0.25,0.14285714285714285,0.01,0.03209193281832507,0.05080902417464161,0.8169030323994004,0.003420577270456205,0.09297052154195011,0.003612744532841385,0.00019216726238518005,True,True,True,False,True,False,False
720575940614138577,flow,afferent,26019,400,0.25,0.04,0.01,0.03209193281832507,0.05080902417464161,0.8169030323994004,0.003420577270456205,0.09297052154195011,0.003612744532841385,0.00019216726238518005,False,False,True,False,True,False,False
720575940629297664,flow,afferent,3256,400,0.25,0.14285714285714285,0.01,0.004606879606879607,0.6378992628992629,0.1987100737100737,0.0003071253071253071,0.1415847665847666,0.016584766584766583,0.0003071253071253071,False,True,True,False,True,,
720575940629297664,flow,afferent,3256,400,0.25,0.04,0.01,0.004606879606879607,0.6378992628992629,0.1987100737100737,0.0003071253071253071,0.1415847665847666,0.016584766584766583,0.0003071253071253071,False,True,True,False,True,,
720575940616892062,flow,afferent,2545,400,0.25,0.14285714285714285,0.01,0.026719056974459726,0.7724950884086444,0.07465618860510806,0.00275049115913556,0.044400785854616896,0.07858546168958742,0.0003929273084479371,True,True,True,True,True,,False
720575940616892062,flow,afferent,2545,400,0.25,0.04,0.01,0.026719056974459726,0.7724950884086444,0.07465618860510806,0.00275049115913556,0.044400785854616896,0.07858546168958742,0.0003929273084479371,False,True,False,True,True,,False
720575940626206809,flow,afferent,1368,400,0.25,0.14285714285714285,0.01,0.011695906432748537,0.9378654970760234,0.005847953216374269,0.0014619883040935672,0.03070175438596491,0.012426900584795321,0.0,False,True,False,False,False,,False
720575940626206809,flow,afferent,1368,400,0.25,0.04,0.01,0.011695906432748537,0.9378654970760234,0.005847953216374269,0.0014619883040935672,0.03070175438596491,0.012426900584795321,0.0,False,True,False,False,False,,False
720575940626505551,flow,afferent,655,400,0.25,0.14285714285714285,0.01,0.0061068702290076335,0.8778625954198473,0.059541984732824425,0.0015267175572519084,0.050381679389312976,0.004580152671755725,0.0,False,True,True,False,True,,
720575940626505551,flow,afferent,655,400,0.25,0.04,0.01,0.0061068702290076335,0.8778625954198473,0.059541984732824425,0.0015267175572519084,0.050381679389312976,0.004580152671755725,0.0,False,True,True,False,True,,
720575940637388004,flow,afferent,21236,400,0.25,0.14285714285714285,0.01,0.013090977585232625,0.9397720851384441,0.005839141081182897,0.012761348653230364,0.02184968920700697,0.00631003955547184,0.00037671877943115466,False,True,True,False,False,False,False
720575940637388004,flow,afferent,21236,400,0.25,0.04,0.01,0.013090977585232625,0.9397720851384441,0.005839141081182897,0.012761348653230364,0.02184968920700697,0.00631003955547184,0.00037671877943115466,False,True,False,False,False,False,False
720575940620552326,flow,afferent,1674,400,0.25,0.14285714285714285,0.01,0.008960573476702509,0.956989247311828,0.013739545997610514,0.0023894862604540022,0.017323775388291517,0.0005973715651135006,0.0,False,True,True,,False,,False
720575940620552326,flow,afferent,1674,400,0.25,0.04,0.01,0.008960573476702509,0.956989247311828,0.013739545997610514,0.0023894862604540022,0.017323775388291517,0.0005973715651135006,0.0,False,True,False,,False,,False
720575940620809599,flow,afferent,10732,400,0.25,0.14285714285714285,0.01,0.012392843831531867,0.9640327991054789,0.007640700708162505,0.005031680954155795,0.007827059262020127,0.002888557584793142,0.00018635855385762206,False,True,False,False,False,False,False
720575940620809599,flow,afferent,10732,400,0.25,0.04,0.01,0.012392843831531867,0.9640327991054789,0.007640700708162505,0.005031680954155795,0.007827059262020127,0.002888557584793142,0.00018635855385762206,False,True,False,False,False,False,False
720575940647022644,flow,afferent,974,400,0.25,0.14285714285714285,0.01,0.011293634496919919,0.9599589322381931,0.004106776180698152,0.002053388090349076,0.013347022587268994,0.009240246406570842,0.0,True,True,False,False,False,,False
720575940647022644,flow,afferent,974,400,0.25,0.04,0.01,0.011293634496919919,0.9599589322381931,0.004106776180698152,0.002053388090349076,0.013347022587268994,0.009240246406570842,0.0,False,True,False,False,False,,False
720575940613522413,flow,afferent,9821,400,0.25,0.14285714285714285,0.01,0.5745850728031768,0.14183891660727013,0.27196823134100395,0.0003054678749618165,0.009164036248854495,0.0019346298747581713,0.00020364524997454434,True,True,False,False,True,False,False
720575940613522413,flow,afferent,9821,400,0.25,0.04,0.01,0.5745850728031768,0.14183891660727013,0.27196823134100395,0.0003054678749618165,0.009164036248854495,0.0019346298747581713,0.00020364524997454434,True,True,False,False,True,False,False
720575940623194333,flow,afferent,2700,400,0.25,0.14285714285714285,0.01,0.002962962962962963,0.5525925925925926,0.15851851851851853,0.0007407407407407407,0.2518518518518518,0.032962962962962965,0.00037037037037037035,False,True,True,True,True,,False
720575940623194333,flow,afferent,2700,400,0.25,0.04,0.01,0.002962962962962963,0.5525925925925926,0.15851851851851853,0.0007407407407407407,0.2518518518518518,0.032962962962962965,0.00037037037037037035,False,True,True,False,True,,False
720575940621599741,flow,afferent,7503,400,0.25,0.14285714285714285,0.01,0.005597760895641743,0.8423297347727575,0.0006664001066240171,0.003998400639744102,0.1370118619218979,0.010395841663334666,0.0,False,True,True,False,False,,False
720575940621599741,flow,afferent,7503,400,0.25,0.04,0.01,0.005597760895641743,0.8423297347727575,0.0006664001066240171,0.003998400639744102,0.1370118619218979,0.010395841663334666,0.0,False,True,True,False,False,,False
720575940630693494,flow,afferent,3968,400,0.25,0.14285714285714285,0.01,0.016381048387096774,0.860383064516129,0.04712701612903226,0.003780241935483871,0.05821572580645161,0.013860887096774193,0.00025201612903225806,False,True,True,False,True,,False
720575940630693494,flow,afferent,3968,400,0.25,0.04,0.01,0.016381048387096774,0.860383064516129,0.04712701612903226,0.003780241935483871,0.05821572580645161,0.013860887096774193,0.00025201612903225806,False,True,False,False,True,,False
720575940618066555,flow,afferent,1977,400,0.25,0.14285714285714285,0.01,0.012139605462822459,0.9423368740515933,0.01669195751138088,0.0030349013657056147,0.021244309559939303,0.004552352048558422,0.0,False,True,False,False,True,,False
720575940618066555,flow,afferent,1977,400,0.25,0.04,0.01,0.012139605462822459,0.9423368740515933,0.01669195751138088,0.0030349013657056147,0.021244309559939303,0.004552352048558422,0.0,False,True,False,False,False,,False
720575940625865724,flow,afferent,664,400,0.25,0.14285714285714285,0.01,0.010542168674698794,0.7891566265060241,0.1686746987951807,0.0,0.02108433734939759,0.010542168674698794,0.0,False,True,True,False,True,,
720575940625865724,flow,afferent,664,400,0.25,0.04,0.01,0.010542168674698794,0.7891566265060241,0.1686746987951807,0.0,0.02108433734939759,0.010542168674698794,0.0,False,True,False,False,True,,
720575940630652876,flow,afferent,11651,400,0.25,0.14285714285714285,0.01,0.011243670071238521,0.9583726718736589,0.007552999742511372,0.0065230452321689125,0.009612908763196292,0.006437215689640374,0.000257488627585615,False,True,False,False,False,False,False
720575940630652876,flow,afferent,11651,400,0.25,0.04,0.01,0.011243670071238521,0.9583726718736589,0.007552999742511372,0.0065230452321689125,0.009612908763196292,0.006437215689640374,0.000257488627585615,False,True,False,False,False,False,False
